rule,centered_month,information_month,entry_date,exit_date,horizon_days,ONI,dONI,strength,train_n,train_mean_spread,direction,direction_label,cop_return,xle_return,spread_return,model_gross_return,regime,xle_trailing_126d_return,xle_volatility_20d,is_test,gross_return,commission_return,net_pre_tax_return
S2 Very strong,2023-09,2023-11,2023-12-01,2023-12-14,10,1.5,0.19999999999999996,Very strong 1.5–1.9,8,-0.00452703455138366,-1.0,Long XLE / short COP,-0.0006954707467617949,0.003196022727272707,-0.003891493474034502,0.001945746737017251,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.001945746737017251,0.002,-5.425326298274906e-05
S2 Very strong,2023-10,2023-12,2024-01-02,2024-01-16,10,1.7,0.19999999999999996,Very strong 1.5–1.9,9,-0.0044564188761226425,-1.0,Long XLE / short COP,-0.07280020483058802,-0.04406016818666314,-0.028740036643924882,0.014370018321962441,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.014370018321962441,0.002,0.012370018321962441
S2 Very strong,2023-11,2024-01,2024-02-01,2024-02-14,10,1.9,0.19999999999999996,Very strong 1.5–1.9,10,-0.006884780652902866,-1.0,Long XLE / short COP,-0.0197614384902971,-0.007269693719461956,-0.012491744770835145,0.006245872385417572,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.006245872385417572,0.002,0.004245872385417572
S2 Very strong,2023-12,2024-02,2024-03-01,2024-03-14,10,2.0,0.10000000000000009,Extreme ≥2.0,11,-0.007394504663623983,-1.0,Long XLE / short COP,0.052548330404218024,0.05221300138312612,0.0003353290210919013,-0.00016766451054595066,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.00016766451054595066,0.002,-0.0021676645105459507
S2 Very strong,2024-01,2024-03,2024-04-01,2024-04-12,10,1.8,-0.19999999999999996,Very strong 1.5–1.9,12,-0.0067503518565643255,-1.0,Long XLE / short COP,0.02499999999999969,0.01520751927341868,0.00979248072658101,-0.004896240363290505,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.004896240363290505,0.002,-0.006896240363290505
S2 Very strong,2024-02,2024-04,2024-05-01,2024-05-14,10,1.5,-0.30000000000000004,Very strong 1.5–1.9,13,-0.005477826273245454,-1.0,Long XLE / short COP,-0.02610782220533825,0.0033194132134062304,-0.02942723541874448,0.01471361770937224,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,0.01471361770937224,0.002,0.01271361770937224
S2 Very strong,2023-09,2023-11,2023-12-01,2023-12-29,20,1.5,0.19999999999999996,Very strong 1.5–1.9,8,-0.020012394724179122,-1.0,Long XLE / short COP,0.009041119707902334,0.001880920754228077,0.007160198953674257,-0.0035800994768371286,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,-0.0035800994768371286,0.002,-0.005580099476837129
S2 Very strong,2023-10,2023-12,2024-01-02,2024-01-30,20,1.7,0.19999999999999996,Very strong 1.5–1.9,9,-0.01699321764886208,-1.0,Long XLE / short COP,-0.026627976444482337,0.006751154802795423,-0.03337913124727776,0.01668956562363888,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.01668956562363888,0.002,0.01468956562363888
S2 Very strong,2023-11,2024-01,2024-02-01,2024-02-29,20,1.9,0.19999999999999996,Very strong 1.5–1.9,10,-0.018631809008703648,-1.0,Long XLE / short COP,0.008819847085825616,0.026576093433439585,-0.01775624634761397,0.008878123173806984,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.008878123173806984,0.002,0.006878123173806984
S2 Very strong,2023-12,2024-02,2024-03-01,2024-03-28,20,2.0,0.10000000000000009,Extreme ≥2.0,11,-0.01855221240315004,-1.0,Long XLE / short COP,0.11845342706502704,0.09693714523823238,0.02151628182679466,-0.01075814091339733,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.01075814091339733,0.002,-0.01275814091339733
S2 Very strong,2024-01,2024-03,2024-04-01,2024-04-26,20,1.8,-0.19999999999999996,Very strong 1.5–1.9,12,-0.015213171217321316,-1.0,Long XLE / short COP,0.01749999999999985,0.011088816136867186,0.006411183863132663,-0.0032055919315663317,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.0032055919315663317,0.002,-0.005205591931566332
S2 Very strong,2024-02,2024-04,2024-05-01,2024-05-29,20,1.5,-0.30000000000000004,Very strong 1.5–1.9,13,-0.013549759288055626,-1.0,Long XLE / short COP,-0.07269436970559517,-0.029018096155905226,-0.04367627354968995,0.021838136774844974,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,0.021838136774844974,0.002,0.019838136774844972
S2 Very strong,2023-09,2023-11,2023-12-01,2024-01-30,40,1.5,0.19999999999999996,Very strong 1.5–1.9,8,-0.04186218732983213,-1.0,Long XLE / short COP,-0.008519516647831349,0.015742822806648515,-0.024262339454479864,0.012131169727239932,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.012131169727239932,0.002,0.010131169727239932
S2 Very strong,2023-11,2024-01,2024-02-01,2024-03-28,40,1.9,0.19999999999999996,Very strong 1.5–1.9,9,-0.03990664867701521,-1.0,Long XLE / short COP,0.14095068541926392,0.13419457419698344,0.006756111222280481,-0.0033780556111402404,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,-0.0033780556111402404,0.002,-0.0053780556111402405
S2 Very strong,2024-01,2024-03,2024-04-01,2024-05-24,40,1.8,-0.19999999999999996,Very strong 1.5–1.9,11,-0.036795075309629575,-1.0,Long XLE / short COP,-0.07812355810639049,-0.035061780547049004,-0.043061777559341485,0.021530888779670743,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,0.021530888779670743,0.002,0.01953088877967074
S2 Very strong,2023-09,2023-11,2023-12-01,2024-02-28,60,1.5,0.19999999999999996,Very strong 1.5–1.9,8,-0.06532768975727998,-1.0,Long XLE / short COP,-0.019148847186750806,0.024346762011598466,-0.04349560919834927,0.021747804599174636,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.021747804599174636,0.002,0.019747804599174634
S2 Very strong,2023-12,2024-02,2024-03-01,2024-05-24,60,2.0,0.10000000000000009,Extreme ≥2.0,9,-0.0629019030285099,-1.0,Long XLE / short COP,0.036908475943604024,0.06161579239929349,-0.024707316455689465,0.012353658227844733,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,0.012353658227844733,0.002,0.010353658227844733
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-10-02,1,1.0,0.30000000000000004,Strong 1.0–1.4,10,0.001675601995653353,1.0,Long COP / short XLE,-0.026114437791084466,-0.018610834164174084,-0.007503603626910382,-0.003751801813455191,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.003751801813455191,0.002,-0.005751801813455191
S3 Strong and rising,2023-08,2023-10,2023-11-01,2023-11-01,1,1.3,0.30000000000000004,Strong 1.0–1.4,11,0.000841128757238468,1.0,Long COP / short XLE,-0.023518580515567433,-0.008631750845678354,-0.014886829669889079,-0.0074434148349445395,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.0074434148349445395,0.002,-0.00944341483494454
S3 Strong and rising,2023-09,2023-11,2023-12-01,2023-12-01,1,1.5,0.19999999999999996,Very strong 1.5–1.9,12,-0.00046953444502216096,-1.0,Long XLE / short COP,0.0017386768669043207,0.006392045454545414,-0.0046533685876410935,0.0023266842938205468,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.0023266842938205468,0.002,0.0003266842938205467
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-01-02,1,1.7,0.19999999999999996,Very strong 1.5–1.9,13,-0.0007913678406082327,-1.0,Long XLE / short COP,0.00358453529060343,0.0036716806822219006,-8.714539161847057e-05,4.3572695809235285e-05,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,4.3572695809235285e-05,0.002,-0.0019564273041907648
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-02-01,1,1.9,0.19999999999999996,Very strong 1.5–1.9,14,-0.0007410662371089639,-1.0,Long XLE / short COP,-0.008545486914723233,-0.006077940650697111,-0.0024675462640261214,0.0012337731320130607,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.0012337731320130607,0.002,-0.0007662268679869393
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-03-01,1,2.0,0.10000000000000009,Extreme ≥2.0,15,-0.0008561649055701078,-1.0,Long XLE / short COP,0.0038664323374340004,0.0043798985707699245,-0.0005134662333359241,0.00025673311666796206,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,0.00025673311666796206,0.002,-0.001743266883332038
S3 Strong and rising,2026-06,2026-08,2026-09-01,2026-09-01,1,1.4,0.4999999999999999,Strong 1.0–1.4,16,-0.0008347462385554713,-1.0,Long XLE / short COP,0.008814814814814831,-0.0015415446277170508,0.010356359442531882,-0.005178179721265941,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,-0.005178179721265941,0.002,-0.007178179721265941
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-10-03,2,1.0,0.30000000000000004,Strong 1.0–1.4,10,0.009662679848040766,1.0,Long COP / short XLE,-0.02195608782435121,-0.019275506812894583,-0.0026805810114566286,-0.0013402905057283143,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.0013402905057283143,0.002,-0.0033402905057283144
S3 Strong and rising,2023-08,2023-10,2023-11-01,2023-11-02,2,1.3,0.30000000000000004,Strong 1.0–1.4,11,0.008540565224450096,1.0,Long COP / short XLE,0.02125878808168724,0.02134608655079906,-8.729846911181838e-05,-4.364923455590919e-05,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-4.364923455590919e-05,0.002,-0.0020436492345559092
S3 Strong and rising,2023-09,2023-11,2023-12-01,2023-12-04,2,1.5,0.19999999999999996,Very strong 1.5–1.9,12,0.007821576583319936,1.0,Long COP / short XLE,-0.004346692167260691,0.0017755681818181213,-0.006122260349078812,-0.003061130174539406,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,-0.003061130174539406,0.002,-0.005061130174539406
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-01-03,2,1.7,0.19999999999999996,Very strong 1.5–1.9,13,0.006748973742366186,1.0,Long COP / short XLE,0.02355551762396524,0.02001658178372634,0.0035389358402388993,0.0017694679201194496,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.0017694679201194496,0.002,-0.0002305320798805504
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-02-02,2,1.9,0.19999999999999996,Very strong 1.5–1.9,14,0.006519685320785665,1.0,Long COP / short XLE,-0.01522164856685071,-0.0046478369681802745,-0.010573811598670435,-0.0052869057993352175,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,-0.0052869057993352175,0.002,-0.007286905799335218
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-03-04,2,2.0,0.10000000000000009,Extreme ≥2.0,15,0.005380118859488592,1.0,Long COP / short XLE,-0.01898066783831287,-0.006339326878746054,-0.012641340959566816,-0.006320670479783408,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.006320670479783408,0.002,-0.008320670479783408
S3 Strong and rising,2026-06,2026-08,2026-09-01,2026-09-02,2,1.4,0.4999999999999999,Strong 1.0–1.4,16,0.004253777620797629,1.0,Long COP / short XLE,0.016296296296296253,0.003545552643749117,0.012750743652547136,0.006375371826273568,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,0.006375371826273568,0.002,0.004375371826273568
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-10-06,5,1.0,0.30000000000000004,Strong 1.0–1.4,10,0.006420885530362875,1.0,Long COP / short XLE,-0.0408349966733198,-0.05029356375318483,0.009458567079865032,0.004729283539932516,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,0.004729283539932516,0.002,0.002729283539932516
S3 Strong and rising,2023-08,2023-10,2023-11-01,2023-11-07,5,1.3,0.30000000000000004,Strong 1.0–1.4,11,0.006697038398499434,1.0,Long COP / short XLE,-0.03540341479745557,-0.022512539367782414,-0.012890875429673154,-0.006445437714836577,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.006445437714836577,0.002,-0.008445437714836577
S3 Strong and rising,2023-09,2023-11,2023-12-01,2023-12-07,5,1.5,0.19999999999999996,Very strong 1.5–1.9,12,0.005064712246151719,1.0,Long COP / short XLE,-0.03633834651829959,-0.03705018939393945,0.0007118428756398565,0.00035592143781992824,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.00035592143781992824,0.002,-0.0016440785621800718
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-01-08,5,1.7,0.19999999999999996,Very strong 1.5–1.9,13,0.004729876140727729,1.0,Long COP / short XLE,-0.022787402918835853,-0.008646215800070856,-0.014141187118764997,-0.007070593559382499,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,-0.007070593559382499,0.002,-0.009070593559382499
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-02-07,5,1.9,0.19999999999999996,Very strong 1.5–1.9,14,0.003381943050763963,1.0,Long COP / short XLE,-0.00017803097739010898,-0.001906804910022819,0.00172877393263271,0.000864386966316355,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.000864386966316355,0.002,-0.001135613033683645
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-03-07,5,2.0,0.10000000000000009,Extreme ≥2.0,15,0.0032717317762218793,1.0,Long COP / short XLE,-0.009314586994727536,0.012678653757492109,-0.021993240752219645,-0.010996620376109822,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.010996620376109822,0.002,-0.012996620376109823
S3 Strong and rising,2026-06,2026-08,2026-09-01,2026-09-08,5,1.4,0.4999999999999999,Strong 1.0–1.4,16,0.001692670993194284,1.0,Long COP / short XLE,0.00029629629629646104,-0.0015415446277168288,0.0018378409240132898,0.0009189204620066449,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,0.0009189204620066449,0.002,-0.0010810795379933551
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-10-13,10,1.0,0.30000000000000004,Strong 1.0–1.4,10,-0.003466208048672881,-1.0,Long XLE / short COP,0.03842315369261473,-0.007532956685499359,0.04595611037811409,-0.022978055189057045,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.022978055189057045,0.002,-0.024978055189057047
S3 Strong and rising,2023-08,2023-10,2023-11-01,2023-11-14,10,1.3,0.30000000000000004,Strong 1.0–1.4,11,0.0010267299901259347,1.0,Long COP / short XLE,-0.02811428696798457,-0.011314592324740413,-0.016799694643244156,-0.008399847321622078,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.008399847321622078,0.002,-0.010399847321622078
S3 Strong and rising,2023-09,2023-11,2023-12-01,2023-12-14,10,1.5,0.19999999999999996,Very strong 1.5–1.9,12,-0.0004588053959882395,-1.0,Long XLE / short COP,-0.0006954707467617949,0.003196022727272707,-0.003891493474034502,0.001945746737017251,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.001945746737017251,0.002,-5.425326298274906e-05
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-01-16,10,1.7,0.19999999999999996,Very strong 1.5–1.9,13,-0.0007228583250687212,-1.0,Long XLE / short COP,-0.07280020483058802,-0.04406016818666314,-0.028740036643924882,0.014370018321962441,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.014370018321962441,0.002,0.012370018321962441
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-02-14,10,1.9,0.19999999999999996,Very strong 1.5–1.9,14,-0.0027240853478441612,-1.0,Long XLE / short COP,-0.0197614384902971,-0.007269693719461956,-0.012491744770835145,0.006245872385417572,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.006245872385417572,0.002,0.004245872385417572
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-03-14,10,2.0,0.10000000000000009,Extreme ≥2.0,15,-0.003375262642710227,-1.0,Long XLE / short COP,0.052548330404218024,0.05221300138312612,0.0003353290210919013,-0.00016766451054595066,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.00016766451054595066,0.002,-0.0021676645105459507
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-10-27,20,1.0,0.30000000000000004,Strong 1.0–1.4,10,-0.01619646505925635,-1.0,Long XLE / short COP,-0.020292747837657887,-0.062479228979727686,0.0421864811420698,-0.0210932405710349,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.0210932405710349,0.002,-0.0230932405710349
S3 Strong and rising,2023-08,2023-10,2023-11-01,2023-11-29,20,1.3,0.30000000000000004,Strong 1.0–1.4,11,-0.010888924495499426,-1.0,Long XLE / short COP,-0.041320627364905604,-0.019946343170418768,-0.021374284194486837,0.010687142097243418,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,0.010687142097243418,0.002,0.008687142097243418
S3 Strong and rising,2023-09,2023-11,2023-12-01,2023-12-29,20,1.5,0.19999999999999996,Very strong 1.5–1.9,12,-0.011762704470415044,-1.0,Long XLE / short COP,0.009041119707902334,0.001880920754228077,0.007160198953674257,-0.0035800994768371286,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,-0.0035800994768371286,0.002,-0.005580099476837129
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-01-30,20,1.7,0.19999999999999996,Very strong 1.5–1.9,13,-0.010307096514715867,-1.0,Long XLE / short COP,-0.026627976444482337,0.006751154802795423,-0.03337913124727776,0.01668956562363888,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.01668956562363888,0.002,0.01468956562363888
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-02-29,20,1.9,0.19999999999999996,Very strong 1.5–1.9,14,-0.011955098995613145,-1.0,Long XLE / short COP,0.008819847085825616,0.026576093433439585,-0.01775624634761397,0.008878123173806984,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,0.008878123173806984,0.002,0.006878123173806984
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-03-28,20,2.0,0.10000000000000009,Extreme ≥2.0,15,-0.0123418421524132,-1.0,Long XLE / short COP,0.11845342706502704,0.09693714523823238,0.02151628182679466,-0.01075814091339733,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True,-0.01075814091339733,0.002,-0.01275814091339733
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-11-27,40,1.0,0.30000000000000004,Strong 1.0–1.4,10,-0.02022506137322737,-1.0,Long XLE / short COP,-0.04044257762791559,-0.06247922897972813,0.022036651351812542,-0.011018325675906271,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.011018325675906271,0.002,-0.013018325675906271
S3 Strong and rising,2023-09,2023-11,2023-12-01,2024-01-30,40,1.5,0.19999999999999996,Very strong 1.5–1.9,11,-0.016383087489132832,-1.0,Long XLE / short COP,-0.008519516647831349,0.015742822806648515,-0.024262339454479864,0.012131169727239932,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True,0.012131169727239932,0.002,0.010131169727239932
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-03-28,40,1.9,0.19999999999999996,Very strong 1.5–1.9,13,-0.01646350681307733,-1.0,Long XLE / short COP,0.14095068541926392,0.13419457419698344,0.006756111222280481,-0.0033780556111402404,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True,-0.0033780556111402404,0.002,-0.0053780556111402405
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-12-26,60,1.0,0.30000000000000004,Strong 1.0–1.4,10,-0.029537796229977785,-1.0,Long XLE / short COP,-0.005169647990196036,-0.04146760644651981,0.036297958456323776,-0.018148979228161888,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True,-0.018148979228161888,0.002,-0.02014897922816189
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-03-27,60,1.7,0.19999999999999996,Very strong 1.5–1.9,11,-0.02355272762213219,-1.0,Long XLE / short COP,0.0901366229248799,0.11515022353231052,-0.02501360060743063,0.012506800303715315,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True,0.012506800303715315,0.002,0.010506800303715315
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-01,1,1.3,0.30000000000000004,Strong 1.0–1.4,3,-0.0015910306495353632,-1.0,Long XLE / short COP,-0.023518580515567433,-0.008631750845678354,-0.014886829669889079,0.0074434148349445395,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,0.0074434148349445395,0.002,0.0054434148349445394
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-01,1,1.4,0.4999999999999999,Strong 1.0–1.4,4,-0.004914980404623792,-1.0,Long XLE / short COP,0.008814814814814831,-0.0015415446277170508,0.010356359442531882,-0.005178179721265941,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,-0.005178179721265941,0.002,-0.007178179721265941
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-02,2,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.00027128362222135954,1.0,Long COP / short XLE,0.02125878808168724,0.02134608655079906,-8.729846911181838e-05,-4.364923455590919e-05,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-4.364923455590919e-05,0.002,-0.0020436492345559092
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-02,2,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.00018163809938806508,1.0,Long COP / short XLE,0.016296296296296253,0.003545552643749117,0.012750743652547136,0.006375371826273568,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,0.006375371826273568,0.002,0.004375371826273568
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-07,5,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.00494149288875223,1.0,Long COP / short XLE,-0.03540341479745557,-0.022512539367782414,-0.012890875429673154,-0.006445437714836577,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.006445437714836577,0.002,-0.008445437714836577
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-08,5,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.0004834008091458841,1.0,Long COP / short XLE,0.00029629629629646104,-0.0015415446277168288,0.0018378409240132898,0.0009189204620066449,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True,0.0009189204620066449,0.002,-0.0010810795379933551
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-14,10,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.021611818048076104,1.0,Long COP / short XLE,-0.02811428696798457,-0.011314592324740413,-0.016799694643244156,-0.008399847321622078,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.008399847321622078,0.002,-0.010399847321622078
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-29,20,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.010299425442439891,1.0,Long COP / short XLE,-0.041320627364905604,-0.019946343170418768,-0.021374284194486837,-0.010687142097243418,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True,-0.010687142097243418,0.002,-0.012687142097243418
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-01,1,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.004325973052149901,-1.0,Long XLE / short COP,0.005312500000000053,0.004435526454747096,0.000876973545252957,-0.0004384867726264785,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.0004384867726264785,0.002,-0.0024384867726264785
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-01,1,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.003458815285916091,-1.0,Long XLE / short COP,-0.005916213623281097,-0.014562587000749527,0.00864637337746843,-0.004323186688734215,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,-0.004323186688734215,0.002,-0.006323186688734215
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-03,1,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.0017295026197183022,-1.0,Long XLE / short COP,-0.020557371408911118,-0.02293034772311331,0.002372976314202191,-0.0011864881571010955,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True,-0.0011864881571010955,0.002,-0.0031864881571010955
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-02,2,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.014067319083440832,-1.0,Long XLE / short COP,0.020859374999999902,0.018481360228112864,0.002378014771887038,-0.001189007385943519,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.001189007385943519,0.002,-0.003189007385943519
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-02,2,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.011326430107552854,-1.0,Long XLE / short COP,-0.022625519667412886,-0.008887461184280965,-0.01373805848313192,0.00686902924156596,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,0.00686902924156596,0.002,0.00486902924156596
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-04,2,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.011670948446921292,-1.0,Long XLE / short COP,-0.03431962841906089,-0.03229626439875122,-0.0020233640203096703,0.0010116820101548352,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True,0.0010116820101548352,0.002,-0.0009883179898451649
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-05,5,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.014094636098027502,-1.0,Long XLE / short COP,0.04312499999999986,0.03580103495617282,0.007323965043827041,-0.0036619825219135205,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.0036619825219135205,0.002,-0.0056619825219135205
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-07,5,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.010524869241051745,-1.0,Long XLE / short COP,-0.012312120243044622,-0.0019274012206874636,-0.010384719022357158,0.005192359511178579,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,0.005192359511178579,0.002,0.003192359511178579
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-07,5,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.010504847781238233,-1.0,Long XLE / short COP,-0.03664200928952355,-0.031219722252126436,-0.005422287037397111,0.0027111435186985555,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True,0.0027111435186985555,0.002,0.0007111435186985555
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-12,10,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.008297023126206749,-1.0,Long XLE / short COP,0.02499999999999969,0.01520751927341868,0.00979248072658101,-0.004896240363290505,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True,-0.004896240363290505,0.002,-0.006896240363290505
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-14,10,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.005282105817408789,-1.0,Long XLE / short COP,-0.02610782220533825,0.0033194132134062304,-0.02942723541874448,0.01471361770937224,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True,0.01471361770937224,0.002,0.01271361770937224
